Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 2061, 0, 321.646, 321.646, 321.687, 0.041, 82, 321.687, 322.403, 0.716, 1528, 2, 322.403, 322.413, 0.01, 6,     0.767,
 2060, 0, 321.558, 321.558, 321.597, 0.039, 56, 321.597, 322.509, 0.912, 1543, 2, 322.509, 322.519, 0.01, 1,     0.961,
 2059, 0, 321.389, 321.389, 321.389, 0, 7, 321.389, 322.653, 1.263, 1452, 2, 322.653, 322.663, 0.01, 14,     1.273,
 2062, 0, 321.691, 321.691, 321.745, 0.055, 117, 321.745, 322.917, 1.172, 1819, 2, 322.917, 322.944, 0.026, 66,     1.253,
 2041, 0, 318.23, 318.23, 320.411, 2.181, 2436, 320.411, 321.562, 1.151, 1939, 2, 321.562, 323.119, 1.557, 3115,     4.889,
 2065, 0, 321.959, 321.959, 322.752, 0.793, 28, 322.752, 323.492, 0.74, 1308, 2, 323.492, 323.502, 0.01, 13,     1.543,
 2064, 0, 321.929, 321.929, 322.781, 0.851, 347, 322.781, 323.512, 0.731, 1637, 2, 323.512, 323.611, 0.099, 198,     1.682,
 2063, 0, 321.764, 321.764, 322.596, 0.832, 1657, 322.596, 323.68, 1.083, 1378, 2, 323.68, 323.711, 0.031, 63,     1.947,
 2068, 0, 322.399, 322.399, 322.81, 0.411, 33, 322.81, 323.751, 0.941, 1221, 2, 323.751, 323.787, 0.036, 85,     1.388,
 2069, 0, 322.586, 322.586, 322.81, 0.224, 1, 322.81, 323.771, 0.961, 1207, 2, 323.771, 323.949, 0.178, 357,     1.363,
 2057, 0, 321.026, 321.026, 322.734, 1.708, 3416, 322.734, 323.914, 1.18, 1391, 2, 323.914, 323.969, 0.055, 71,     2.943,
 2066, 0, 322.019, 322.019, 322.781, 0.762, 37, 322.781, 323.929, 1.148, 1599, 2, 323.929, 323.989, 0.06, 88,     1.970,
 2071, 0, 322.781, 322.781, 322.801, 0.02, 28, 322.801, 323.934, 1.134, 1857, 2, 323.934, 324.095, 0.161, 333,     1.314,
 2075, 0, 323.144, 323.144, 323.284, 0.14, 280, 323.284, 324.168, 0.884, 1742, 2, 324.168, 324.188, 0.02, 36,     1.044,
 2074, 0, 323.102, 323.102, 323.113, 0.01, 21, 323.113, 324.428, 1.315, 2157, 2, 324.428, 324.438, 0.01, 14,     1.336,
 2072, 0, 322.81, 322.81, 322.821, 0.01, 20, 322.821, 324.68, 1.86, 2072, 2, 324.68, 324.69, 0.01, 17,     1.880,
 2070, 0, 322.742, 322.742, 322.821, 0.078, 13, 322.821, 324.179, 1.358, 1009, 2, 324.179, 324.97, 0.792, 1584,     2.228,
 2067, 0, 322.235, 322.235, 322.791, 0.556, 1, 322.791, 324.422, 1.632, 1704, 2, 324.422, 325.02, 0.598, 1167,     2.785,
 2073, 0, 322.851, 322.851, 322.948, 0.097, 194, 322.948, 324.011, 1.063, 1473, 2, 324.011, 325.112, 1.1, 2197,     2.260,
 2076, 0, 323.185, 323.185, 324.459, 1.274, 2566, 324.459, 325.185, 0.726, 1503, 2, 325.185, 325.195, 0.01, 6,     2.010,
 2077, 0, 323.634, 323.634, 324.306, 0.672, 1344, 324.306, 325.363, 1.057, 1807, 2, 325.363, 325.373, 0.01, 8,     1.739,
 2083, 0, 324.604, 324.604, 324.604, 0, 12, 324.604, 325.439, 0.835, 887, 2, 325.439, 325.478, 0.039, 78,     0.874,
 2079, 0, 323.695, 323.695, 324.395, 0.7, 116, 324.395, 325.618, 1.223, 1701, 2, 325.618, 325.634, 0.016, 32,     1.939,
 2084, 0, 324.682, 324.682, 324.694, 0.013, 34, 324.694, 325.704, 1.01, 1041, 2, 325.704, 325.737, 0.033, 66,     1.055,
 2080, 0, 323.904, 323.904, 324.473, 0.569, 133, 324.473, 325.439, 0.966, 1227, 2, 325.439, 325.756, 0.317, 603,     1.852,
 2078, 0, 323.653, 323.653, 324.334, 0.681, 57, 324.334, 325.704, 1.37, 1652, 2, 325.704, 325.756, 0.052, 68,     2.103,
 2081, 0, 324.059, 324.059, 324.499, 0.44, 72, 324.499, 325.868, 1.369, 1284, 2, 325.868, 325.924, 0.056, 112,     1.865,
 2082, 0, 324.551, 324.551, 324.561, 0.01, 8, 324.561, 325.953, 1.393, 1562, 2, 325.953, 325.963, 0.01, 7,     1.413,
 2085, 0, 324.872, 324.872, 324.93, 0.058, 94, 324.93, 326.117, 1.187, 1568, 2, 326.117, 326.17, 0.053, 105,     1.298,
 2087, 0, 325.053, 325.053, 325.066, 0.013, 26, 325.066, 326.235, 1.17, 1329, 2, 326.235, 326.266, 0.03, 61,     1.213,
 2088, 0, 325.161, 325.161, 325.184, 0.022, 46, 325.184, 326.376, 1.192, 1022, 2, 326.376, 326.39, 0.014, 28,     1.228,
 2089, 0, 325.426, 325.426, 325.463, 0.037, 41, 325.463, 326.47, 1.007, 1308, 2, 326.47, 326.527, 0.057, 108,     1.101,
 2086, 0, 324.954, 324.954, 324.954, 0, 11, 324.954, 326.203, 1.25, 1486, 2, 326.203, 326.566, 0.362, 725,     1.612,
 2090, 0, 325.485, 325.485, 325.495, 0.01, 21, 325.495, 326.739, 1.243, 2318, 2, 326.739, 326.749, 0.01, 12,     1.263,
 2091, 0, 325.691, 325.691, 325.701, 0.01, 17, 325.701, 326.629, 0.928, 1269, 2, 326.629, 326.866, 0.237, 474,     1.175,
 2093, 0, 325.847, 325.847, 325.951, 0.104, 222, 325.951, 326.879, 0.928, 1863, 2, 326.879, 326.899, 0.02, 24,     1.052,
 2095, 0, 325.944, 325.944, 326.064, 0.121, 13, 326.064, 327.001, 0.937, 1362, 2, 327.001, 327.033, 0.031, 63,     1.089,
 2092, 0, 325.717, 325.717, 326.414, 0.697, 1404, 326.414, 327.251, 0.837, 1952, 2, 327.251, 327.269, 0.017, 35,     1.551,
 2096, 0, 326.165, 326.165, 326.259, 0.095, 190, 326.259, 327.176, 0.917, 1868, 2, 327.176, 327.369, 0.193, 387,     1.204,
 2098, 0, 326.439, 326.439, 326.449, 0.01, 10, 326.449, 327.425, 0.976, 1244, 2, 327.425, 327.511, 0.085, 164,     1.071,
 2101, 0, 326.593, 326.593, 326.603, 0.01, 35, 326.603, 327.512, 0.909, 1542, 2, 327.512, 327.512, 0, 1,     0.919,
 2097, 0, 326.259, 326.259, 326.391, 0.131, 263, 326.391, 327.581, 1.191, 952, 2, 327.581, 327.591, 0.01, 12,     1.332,
 2094, 0, 325.857, 325.857, 326.053, 0.196, 205, 326.053, 327.218, 1.165, 1651, 2, 327.218, 327.635, 0.416, 833,     1.777,
 2102, 0, 326.611, 326.611, 326.611, 0, 10, 326.611, 327.675, 1.064, 1552, 2, 327.675, 327.685, 0.01, 10,     1.074,
 2104, 0, 326.685, 326.685, 327.031, 0.346, 692, 327.031, 327.83, 0.8, 1861, 2, 327.83, 327.871, 0.041, 82,     1.186,
 2099, 0, 326.504, 326.504, 326.685, 0.181, 354, 326.685, 327.962, 1.277, 1564, 2, 327.962, 328.044, 0.082, 164,     1.540,
 2100, 0, 326.551, 326.551, 326.562, 0.011, 22, 326.562, 328.08, 1.517, 1408, 2, 328.08, 328.094, 0.014, 28,     1.542,
 2106, 0, 326.813, 326.813, 326.996, 0.183, 374, 326.996, 327.925, 0.928, 2011, 2, 327.925, 328.107, 0.182, 365,     1.293,
 2109, 0, 327.361, 327.361, 327.395, 0.034, 85, 327.395, 328.332, 0.938, 1423, 2, 328.332, 328.342, 0.01, 11,     0.981,
 2103, 0, 326.661, 326.661, 326.673, 0.012, 36, 326.673, 328.334, 1.661, 2063, 2, 328.334, 328.362, 0.028, 32,     1.701,
 2107, 0, 327.176, 327.176, 327.239, 0.063, 135, 327.239, 328.411, 1.172, 1829, 2, 328.411, 328.431, 0.02, 31,     1.255,
 2110, 0, 327.444, 327.444, 327.531, 0.087, 175, 327.531, 328.583, 1.052, 1424, 2, 328.583, 328.593, 0.01, 5,     1.149,
 2112, 0, 327.722, 327.722, 327.741, 0.019, 41, 327.741, 328.662, 0.921, 925, 2, 328.662, 328.685, 0.023, 46,     0.963,
 2111, 0, 327.499, 327.499, 327.545, 0.046, 80, 327.545, 328.734, 1.189, 1483, 2, 328.734, 328.75, 0.017, 33,     1.251,
 2108, 0, 327.3, 327.3, 327.32, 0.021, 41, 327.32, 328.538, 1.218, 1536, 2, 328.538, 328.847, 0.309, 618,     1.547,
 2113, 0, 327.808, 327.808, 327.867, 0.06, 119, 327.867, 328.833, 0.966, 1433, 2, 328.833, 328.903, 0.07, 141,     1.096,
 2117, 0, 328.38, 328.38, 328.39, 0.01, 13, 328.39, 329.107, 0.717, 1695, 2, 329.107, 329.13, 0.023, 46,     0.750,
 2114, 0, 328.037, 328.037, 328.047, 0.01, 16, 328.047, 329.227, 1.18, 1179, 2, 329.227, 329.237, 0.01, 4,     1.200,
 2118, 0, 328.423, 328.423, 328.523, 0.1, 182, 328.523, 329.477, 0.954, 1306, 2, 329.477, 329.487, 0.01, 6,     1.064,
 2119, 0, 328.427, 328.427, 328.557, 0.13, 64, 328.557, 329.494, 0.937, 1267, 2, 329.494, 329.507, 0.012, 40,     1.080,
 2115, 0, 328.273, 328.273, 328.324, 0.051, 104, 328.324, 329.244, 0.92, 1201, 2, 329.244, 329.569, 0.325, 664,     1.295,
 2116, 0, 328.301, 328.301, 328.616, 0.315, 634, 328.616, 329.799, 1.183, 1517, 2, 329.799, 329.809, 0.01, 7,     1.508,
 2121, 0, 329.07, 329.07, 329.08, 0.01, 3, 329.08, 329.799, 0.719, 1288, 2, 329.799, 329.809, 0.01, 18,     0.739,
 2105, 0, 326.799, 326.799, 326.809, 0.01, 11, 326.809, 327.581, 0.772, 1778, 2, 327.581, 329.971, 2.39, 4780,     3.171,
 2120, 0, 328.674, 328.674, 329.278, 0.604, 1208, 329.278, 330.204, 0.926, 1323, 2, 330.204, 330.213, 0.008, 2,     1.539,
 2123, 0, 329.369, 329.369, 329.48, 0.111, 205, 329.48, 330.213, 0.732, 1072, 2, 330.213, 330.245, 0.033, 82,     0.876,
 2125, 0, 329.463, 329.463, 329.524, 0.061, 129, 329.524, 330.454, 0.93, 792, 2, 330.454, 330.457, 0.003, 2,     0.994,
 2122, 0, 329.268, 329.268, 329.278, 0.01, 19, 329.278, 330.457, 1.179, 1618, 2, 330.457, 330.464, 0.007, 8,     1.196,
 2127, 0, 329.496, 329.496, 329.538, 0.042, 6, 329.538, 330.707, 1.169, 1338, 2, 330.707, 330.717, 0.01, 2,     1.221,
 2126, 0, 329.47, 329.47, 329.524, 0.054, 67, 329.524, 330.707, 1.183, 1449, 2, 330.707, 330.88, 0.173, 346,     1.410,
 2124, 0, 329.43, 329.43, 329.441, 0.01, 21, 329.441, 330.172, 0.731, 1337, 2, 330.172, 330.9, 0.728, 1430,     1.470,
 2128, 0, 330.12, 330.12, 330.13, 0.01, 8, 330.13, 331.063, 0.932, 1730, 2, 331.063, 331.073, 0.01, 15,     0.952,
 2130, 0, 330.208, 330.208, 330.336, 0.127, 261, 330.336, 331.501, 1.165, 1409, 2, 331.501, 331.511, 0.01, 19,     1.302,
 2129, 0, 330.186, 330.186, 330.205, 0.019, 39, 330.205, 330.967, 0.761, 1218, 2, 330.967, 331.589, 0.623, 1246,     1.403,
 2133, 0, 330.836, 330.836, 330.846, 0.01, 10, 330.846, 331.577, 0.731, 1841, 2, 331.577, 331.697, 0.12, 241,     0.861,
 2131, 0, 330.756, 330.756, 330.766, 0.01, 8, 330.766, 331.686, 0.921, 1653, 2, 331.686, 331.927, 0.241, 485,     1.171,
 2136, 0, 331.462, 331.462, 331.474, 0.012, 24, 331.474, 332.19, 0.715, 1309, 2, 332.19, 332.369, 0.18, 360,     0.907,
 2137, 0, 331.51, 331.51, 331.544, 0.035, 60, 331.544, 332.463, 0.919, 796, 2, 332.463, 332.473, 0.01, 26,     0.964,
 2132, 0, 330.794, 330.794, 331.125, 0.331, 680, 331.125, 332.46, 1.335, 1367, 2, 332.46, 332.493, 0.033, 40,     1.699,
 2135, 0, 331.229, 331.229, 331.27, 0.041, 100, 331.27, 332.19, 0.92, 1047, 2, 332.19, 332.535, 0.344, 691,     1.306,
 2139, 0, 331.607, 331.607, 331.803, 0.196, 396, 331.803, 332.735, 0.932, 1527, 2, 332.735, 332.748, 0.013, 26,     1.141,
 2138, 0, 331.549, 331.549, 331.577, 0.027, 65, 331.577, 332.749, 1.172, 1645, 2, 332.749, 332.759, 0.01, 20,     1.210,
 2140, 0, 332.233, 332.233, 332.244, 0.011, 30, 332.244, 333.181, 0.937, 1585, 2, 333.181, 333.197, 0.015, 31,     0.963,
 2143, 0, 332.659, 332.659, 332.737, 0.079, 60, 332.737, 333.456, 0.719, 1362, 2, 333.456, 333.544, 0.088, 176,     0.885,
 2142, 0, 332.646, 332.646, 332.704, 0.058, 99, 332.704, 333.624, 0.92, 1864, 2, 333.624, 333.693, 0.069, 113,     1.047,
 2141, 0, 332.443, 332.443, 332.457, 0.014, 28, 332.457, 333.706, 1.249, 1436, 2, 333.706, 333.716, 0.01, 1,     1.273,
 2146, 0, 332.927, 332.927, 332.982, 0.055, 110, 332.982, 333.902, 0.921, 1913, 2, 333.902, 333.912, 0.01, 17,     0.985,
 2147, 0, 333.098, 333.098, 333.137, 0.039, 72, 333.137, 333.956, 0.818, 1430, 2, 333.956, 333.974, 0.018, 36,     0.876,
 2134, 0, 331.196, 331.196, 333.263, 2.067, 4150, 333.263, 333.98, 0.716, 2019, 2, 333.98, 334.124, 0.144, 300,     2.928,
 2148, 0, 333.317, 333.317, 333.333, 0.016, 32, 333.333, 334.252, 0.919, 981, 2, 334.252, 334.262, 0.01, 14,     0.945,
 2145, 0, 332.862, 332.862, 332.889, 0.027, 54, 332.889, 334.283, 1.394, 1275, 2, 334.283, 334.293, 0.01, 2,     1.431,
 2144, 0, 332.812, 332.812, 332.834, 0.022, 48, 332.834, 334.229, 1.394, 1710, 2, 334.229, 334.323, 0.095, 190,     1.511,
 2149, 0, 333.519, 333.519, 333.521, 0.003, 22, 333.521, 334.704, 1.183, 1419, 2, 334.704, 334.714, 0.01, 12,     1.196,
 2151, 0, 333.858, 333.858, 333.873, 0.015, 30, 333.873, 334.792, 0.919, 1375, 2, 334.792, 334.894, 0.102, 205,     1.036,
 2153, 0, 334.034, 334.034, 334.173, 0.139, 8, 334.173, 334.903, 0.73, 1528, 2, 334.903, 335.03, 0.127, 273,     0.996,
 2154, 0, 334.103, 334.103, 334.193, 0.09, 30, 334.193, 335.109, 0.916, 1326, 2, 335.109, 335.232, 0.123, 247,     1.129,
 2152, 0, 333.924, 333.924, 334.153, 0.229, 421, 334.153, 335.332, 1.179, 1170, 2, 335.332, 335.499, 0.167, 334,     1.575,
 2156, 0, 334.261, 334.261, 334.278, 0.017, 38, 334.278, 335.531, 1.253, 1926, 2, 335.531, 335.591, 0.06, 105,     1.330,
 2160, 0, 334.594, 334.594, 334.614, 0.02, 36, 334.614, 335.581, 0.967, 1597, 2, 335.581, 335.608, 0.027, 51,     1.014,
 2161, 0, 334.691, 334.691, 334.766, 0.075, 146, 334.766, 335.78, 1.015, 1390, 2, 335.78, 335.79, 0.01, 14,     1.100,
 2155, 0, 334.193, 334.193, 334.22, 0.027, 24, 334.22, 335.831, 1.612, 968, 2, 335.831, 335.841, 0.01, 9,     1.648,
 2150, 0, 333.621, 333.621, 334.298, 0.678, 1345, 334.298, 335.359, 1.06, 2025, 2, 335.359, 335.956, 0.597, 1195,     2.335,
 2162, 0, 334.766, 334.766, 334.999, 0.233, 467, 334.999, 335.933, 0.933, 1548, 2, 335.933, 335.976, 0.043, 87,     1.210,
 2157, 0, 334.288, 334.288, 334.318, 0.03, 53, 334.318, 336.088, 1.769, 1103, 2, 336.088, 336.118, 0.03, 60,     1.829,
 2165, 0, 335.144, 335.144, 335.168, 0.024, 38, 335.168, 336.202, 1.034, 1287, 2, 336.202, 336.322, 0.119, 238,     1.177,
 2163, 0, 335.048, 335.048, 335.081, 0.033, 61, 335.081, 336.344, 1.264, 1922, 2, 336.344, 336.354, 0.01, 1,     1.307,
 2164, 0, 335.071, 335.071, 335.091, 0.02, 34, 335.091, 336.374, 1.284, 1426, 2, 336.374, 336.384, 0.01, 9,     1.314,
 2169, 0, 335.631, 335.631, 335.641, 0.01, 5, 335.641, 336.563, 0.922, 2026, 2, 336.563, 336.624, 0.061, 107,     0.993,
 2166, 0, 335.399, 335.399, 335.406, 0.007, 15, 335.406, 336.603, 1.197, 2139, 2, 336.603, 336.644, 0.041, 73,     1.245,
 2170, 0, 335.803, 335.803, 335.837, 0.034, 68, 335.837, 336.812, 0.976, 1507, 2, 336.812, 336.93, 0.118, 236,     1.127,
 2167, 0, 335.413, 335.413, 335.456, 0.043, 99, 335.456, 337.143, 1.687, 1553, 2, 337.143, 337.155, 0.012, 25,     1.742,
 2171, 0, 335.946, 335.946, 335.963, 0.017, 35, 335.963, 337.062, 1.099, 1076, 2, 337.062, 337.179, 0.116, 233,     1.233,
 2168, 0, 335.623, 335.623, 335.68, 0.057, 121, 335.68, 336.863, 1.184, 1554, 2, 336.863, 337.606, 0.743, 1486,     1.983,
 2172, 0, 336.038, 336.038, 336.038, 0, 9, 336.038, 337.365, 1.327, 1691, 2, 337.365, 337.628, 0.264, 528,     1.590,
 2173, 0, 336.063, 336.063, 336.073, 0.01, 2, 336.073, 337.664, 1.591, 1893, 2, 337.664, 337.674, 0.01, 5,     1.611,
 2176, 0, 336.878, 336.878, 336.888, 0.01, 30, 336.888, 337.871, 0.984, 1830, 2, 337.871, 337.882, 0.01, 21,     1.004,
 2175, 0, 336.836, 336.836, 336.935, 0.099, 191, 336.935, 337.924, 0.989, 1731, 2, 337.924, 337.946, 0.022, 45,     1.110,
 2174, 0, 336.823, 336.823, 336.848, 0.026, 65, 336.848, 337.859, 1.01, 1411, 2, 337.859, 338.02, 0.162, 324,     1.198,
 2177, 0, 337.062, 337.062, 337.089, 0.027, 54, 337.089, 338.108, 1.02, 1398, 2, 338.108, 338.313, 0.205, 410,     1.252,
 2181, 0, 337.448, 337.448, 337.669, 0.221, 461, 337.669, 338.404, 0.735, 1512, 2, 338.404, 338.492, 0.088, 176,     1.043,
 2180, 0, 337.386, 337.386, 337.403, 0.017, 34, 337.403, 338.358, 0.955, 1225, 2, 338.358, 338.83, 0.472, 954,     1.444,
 2178, 0, 337.235, 337.235, 337.245, 0.01, 18, 337.245, 338.121, 0.876, 1938, 2, 338.121, 338.85, 0.729, 1455,     1.615,
 2179, 0, 337.344, 337.344, 338.101, 0.757, 1502, 338.101, 338.815, 0.714, 1199, 2, 338.815, 338.958, 0.143, 263,     1.614,
 2182, 0, 338.075, 338.075, 338.075, 0, 8, 338.075, 338.991, 0.916, 1195, 2, 338.991, 339.023, 0.032, 64,     0.948,
 2183, 0, 338.091, 338.091, 338.123, 0.031, 66, 338.123, 339.458, 1.335, 1243, 2, 339.458, 339.468, 0.01, 15,     1.377,
 2185, 0, 338.616, 338.616, 338.72, 0.104, 208, 338.72, 339.458, 0.738, 1580, 2, 339.458, 339.493, 0.034, 69,     0.877,
 2184, 0, 338.113, 338.113, 338.203, 0.09, 166, 338.203, 339.241, 1.038, 1201, 2, 339.241, 339.521, 0.28, 560,     1.408,
 2159, 0, 334.58, 334.58, 334.59, 0.01, 10, 334.59, 335.608, 1.018, 1167, 2, 335.608, 339.809, 4.201, 8402,     5.229,
 2187, 0, 338.902, 338.902, 338.973, 0.071, 109, 338.973, 339.904, 0.931, 1328, 2, 339.904, 339.914, 0.01, 1,     1.012,
 2186, 0, 338.688, 338.688, 338.82, 0.132, 265, 338.82, 340.007, 1.187, 1889, 2, 340.007, 340.053, 0.046, 106,     1.365,
 2190, 0, 339.258, 339.258, 339.363, 0.104, 205, 339.363, 340.108, 0.746, 966, 2, 340.108, 340.2, 0.092, 184,     0.942,
 2193, 0, 339.585, 339.585, 339.608, 0.022, 45, 339.608, 340.41, 0.802, 1567, 2, 340.41, 340.521, 0.112, 224,     0.936,
 2195, 0, 339.734, 339.734, 339.766, 0.032, 35, 339.766, 340.665, 0.899, 1375, 2, 340.665, 340.716, 0.051, 103,     0.982,
 2189, 0, 339.177, 339.177, 339.51, 0.333, 667, 339.51, 340.731, 1.221, 999, 2, 340.731, 340.741, 0.01, 12,     1.564,
 2194, 0, 339.708, 339.708, 339.746, 0.038, 77, 339.746, 340.733, 0.986, 1690, 2, 340.733, 340.755, 0.023, 35,     1.047,
 2196, 0, 339.842, 339.842, 339.897, 0.055, 111, 339.897, 340.621, 0.723, 1506, 2, 340.621, 340.919, 0.298, 597,     1.077,
 2192, 0, 339.397, 339.397, 339.563, 0.165, 105, 339.563, 340.483, 0.921, 1875, 2, 340.483, 340.947, 0.463, 943,     1.550,
 2188, 0, 339.128, 339.128, 339.217, 0.089, 152, 339.217, 340.153, 0.936, 1314, 2, 340.153, 341.095, 0.942, 1884,     1.967,
 2197, 0, 340.028, 340.028, 340.051, 0.022, 52, 340.051, 340.983, 0.932, 1608, 2, 340.983, 341.115, 0.132, 234,     1.087,
 2198, 0, 340.042, 340.042, 340.071, 0.028, 22, 340.071, 341.423, 1.352, 1817, 2, 341.423, 341.435, 0.012, 24,     1.393,
 2199, 0, 340.46, 340.46, 340.47, 0.01, 20, 340.47, 341.387, 0.916, 1303, 2, 341.387, 341.556, 0.17, 314,     1.096,
 2200, 0, 340.721, 340.721, 340.73, 0.009, 7, 340.73, 341.65, 0.921, 907, 2, 341.65, 341.673, 0.023, 46,     0.953,
 2202, 0, 340.746, 340.746, 340.787, 0.041, 3, 340.787, 341.749, 0.962, 744, 2, 341.749, 341.762, 0.013, 26,     1.016,
 2204, 0, 340.822, 340.822, 340.832, 0.01, 6, 340.832, 341.9, 1.068, 1563, 2, 341.9, 341.91, 0.01, 7,     1.088,
 2201, 0, 340.74, 340.74, 340.785, 0.045, 90, 340.785, 341.933, 1.148, 1697, 2, 341.933, 342.025, 0.091, 183,     1.285,
 2207, 0, 341.103, 341.103, 341.167, 0.063, 37, 341.167, 342.15, 0.983, 1338, 2, 342.15, 342.157, 0.008, 17,     1.054,
 2205, 0, 340.837, 340.837, 340.869, 0.032, 73, 340.869, 342.196, 1.327, 690, 2, 342.196, 342.214, 0.018, 36,     1.377,
 2203, 0, 340.787, 340.787, 340.797, 0.01, 1, 340.797, 342.236, 1.439, 1672, 2, 342.236, 342.312, 0.076, 152,     1.525,
 2206, 0, 341.092, 341.092, 341.146, 0.054, 107, 341.146, 342.398, 1.251, 1340, 2, 342.398, 342.408, 0.01, 20,     1.316,
 2158, 0, 334.495, 334.495, 334.522, 0.027, 37, 334.522, 336.037, 1.515, 1312, 2, 336.037, 342.568, 6.531, 13044,     8.073,
 2211, 0, 341.209, 341.209, 342.038, 0.829, 27, 342.038, 342.754, 0.716, 1603, 2, 342.754, 342.785, 0.031, 63,     1.576,
 2208, 0, 341.12, 341.12, 341.921, 0.8, 1475, 341.921, 342.842, 0.921, 1831, 2, 342.842, 342.874, 0.032, 43,     1.754,
 2212, 0, 342.147, 342.147, 342.177, 0.029, 23, 342.177, 342.901, 0.724, 1032, 2, 342.901, 342.932, 0.031, 40,     0.784,
 2210, 0, 341.167, 341.167, 342.015, 0.848, 85, 342.015, 343.092, 1.077, 1571, 2, 343.092, 343.108, 0.016, 32,     1.941,
 2209, 0, 341.146, 341.146, 341.955, 0.808, 63, 341.955, 343.301, 1.347, 1686, 2, 343.301, 343.311, 0.01, 8,     2.165,
 2213, 0, 342.191, 342.191, 342.201, 0.01, 19, 342.201, 343.493, 1.292, 1481, 2, 343.493, 343.503, 0.01, 10,     1.312,
 2215, 0, 343.186, 343.186, 343.196, 0.01, 17, 343.196, 343.94, 0.744, 1338, 2, 343.94, 343.95, 0.01, 4,     0.764,
 2214, 0, 343.104, 343.104, 343.178, 0.074, 115, 343.178, 344.115, 0.937, 1699, 2, 344.115, 344.125, 0.01, 16,     1.021,
 2217, 0, 343.548, 343.548, 343.655, 0.107, 215, 343.655, 344.576, 0.921, 1455, 2, 344.576, 344.601, 0.026, 51,     1.053,
 2191, 0, 339.275, 339.275, 343.393, 4.118, 8061, 343.393, 344.604, 1.211, 2191, 2, 344.604, 344.614, 0.01, 10,     5.339,
 2218, 0, 343.891, 343.891, 343.921, 0.029, 59, 343.921, 344.859, 0.938, 1285, 2, 344.859, 345.069, 0.21, 420,     1.178,
 2220, 0, 344.127, 344.127, 344.241, 0.114, 31, 344.241, 345.059, 0.818, 1817, 2, 345.059, 345.123, 0.064, 128,     0.996,
 2219, 0, 343.987, 343.987, 344.221, 0.234, 468, 344.221, 345.141, 0.92, 1279, 2, 345.141, 345.159, 0.017, 35,     1.171,
 2224, 0, 344.602, 344.602, 344.652, 0.05, 39, 344.652, 345.641, 0.989, 1975, 2, 345.641, 345.663, 0.022, 44,     1.061,
 2226, 0, 344.843, 344.843, 344.853, 0.01, 7, 344.853, 345.568, 0.715, 1540, 2, 345.568, 345.683, 0.115, 192,     0.840,
 2221, 0, 344.17, 344.17, 344.313, 0.143, 126, 344.313, 345.824, 1.511, 1431, 2, 345.824, 345.834, 0.01, 13,     1.664,
 2225, 0, 344.768, 344.768, 344.784, 0.016, 32, 344.784, 345.515, 0.73, 1890, 2, 345.515, 345.871, 0.356, 713,     1.103,
 2223, 0, 344.577, 344.577, 344.632, 0.056, 77, 344.632, 345.804, 1.172, 1361, 2, 345.804, 346.018, 0.214, 429,     1.442,
 2216, 0, 343.396, 343.396, 345.212, 1.816, 3638, 345.212, 346.38, 1.168, 1513, 2, 346.38, 346.39, 0.01, 12,     2.994,
 2227, 0, 345.45, 345.45, 345.46, 0.01, 13, 345.46, 346.38, 0.92, 1331, 2, 346.38, 346.39, 0.01, 6,     0.940,
 2228, 0, 345.721, 345.721, 345.721, 0, 9, 345.721, 346.436, 0.716, 1816, 2, 346.436, 346.553, 0.116, 253,     0.832,
 2231, 0, 345.943, 345.943, 345.946, 0.003, 23, 345.946, 346.666, 0.72, 598, 2, 346.666, 346.724, 0.058, 110,     0.781,
 2229, 0, 345.793, 345.793, 345.803, 0.01, 4, 345.803, 346.724, 0.921, 1608, 2, 346.724, 346.734, 0.01, 6,     0.941,
 2230, 0, 345.869, 345.869, 345.934, 0.065, 109, 345.934, 346.686, 0.753, 1451, 2, 346.686, 346.744, 0.058, 105,     0.875,
 2232, 0, 346.265, 346.265, 346.322, 0.057, 91, 346.322, 347.242, 0.92, 1789, 2, 347.242, 347.358, 0.116, 233,     1.093,
 2233, 0, 346.435, 346.435, 346.476, 0.041, 83, 346.476, 347.491, 1.015, 715, 2, 347.491, 347.521, 0.03, 57,     1.086,
 2235, 0, 346.797, 346.797, 346.807, 0.01, 21, 346.807, 347.528, 0.721, 1824, 2, 347.528, 347.56, 0.032, 77,     0.763,
 2238, 0, 346.969, 346.969, 347.124, 0.155, 123, 347.124, 347.848, 0.724, 1331, 2, 347.848, 347.86, 0.012, 23,     0.891,
 2234, 0, 346.662, 346.662, 347.062, 0.401, 813, 347.062, 347.982, 0.92, 1632, 2, 347.982, 347.992, 0.01, 27,     1.331,
 2241, 0, 347.349, 347.349, 347.359, 0.01, 4, 347.359, 348.117, 0.758, 1161, 2, 348.117, 348.145, 0.027, 55,     0.795,
 2236, 0, 346.839, 346.839, 346.925, 0.086, 149, 346.925, 348.117, 1.192, 1610, 2, 348.117, 348.174, 0.056, 113,     1.335,
 2240, 0, 347.326, 347.326, 347.349, 0.023, 24, 347.349, 348.266, 0.917, 1643, 2, 348.266, 348.276, 0.01, 12,     0.950,
